geolocation_city,geolocation_lat,geolocation_lng,count
sao paulo,-23.484015492642406,-46.695370734952895,19
sao paulo,-23.576816598389986,-46.604264537192,19
sao paulo,-23.583102903975934,-46.68976694630383,19
rio de janeiro,-22.83936374382221,-43.27317977848947,19
sorocaba,-23.540113319994173,-47.47208617147569,19
sao paulo,-23.52550859449485,-46.68024004371284,19
sao paulo,-23.524130545934558,-46.7020000269202,19
natal,-5.832148499999994,-35.2231245,19
rio de janeiro,-22.943758500000005,-43.36577100000001,19
sao paulo,-23.557636310916727,-46.67762347745086,19
sao paulo,-23.63608005976541,-46.71368647000955,19
brasilia,-15.843092528722453,-47.82225242246026,19
brasilia,-15.842882222788113,-48.023477609091415,19
campos dos goytacazes,-21.765364372893597,-41.28309240671643,19
rio de janeiro,-22.883736573951275,-43.27944580362407,19
cajamar,-23.284309622721626,-46.874161479966894,19
sao paulo,-23.585502887773785,-46.76862598648292,19
sao paulo,-23.488133029141903,-46.60765995712386,19
sao paulo,-23.59409537246812,-46.607743408967615,19
salvador,-12.941478138735206,-38.418884550222366,19
goiania,-16.714214341081473,-49.26799741216672,19
uberlandia,-18.87187241027187,-48.23445156404846,19
caxias do sul,-29.16957635052199,-51.164852512339095,19
santo andre,-23.697682654217036,-46.52369234703226,19
guarulhos,-23.452072575076457,-46.49702587538229,19
sao vicente,-23.970069999999964,-46.38612999999998,19
barra de sao joao,-22.57649369393669,-41.98699034043617,19
itapetininga,-23.57076399930005,-48.01854694865938,19
curitiba,-25.43027192921151,-49.26660256989238,19
goiania,-16.700258999999946,-49.24137499999996,19
ribeirao preto,-21.188764942887172,-47.76987064730896,19
osasco,-23.563882715274723,-46.78573084719268,19
guarulhos,-23.462203984290444,-46.54655675641586,19
belo horizonte,-19.86239697441124,-43.95802393351775,19
guarulhos,-23.47667359838998,-46.54462276311386,19
feira de santana,-12.26251507641856,-38.98353539400112,19
belo horizonte,-19.87627830452804,-43.915046551868734,19
rio de janeiro,-22.847640692162493,-43.23628536883872,19
vitoria,-20.264203288380436,-40.27101668363478,19
rio de janeiro,-22.940773743999955,-43.650199999999984,19
sao francisco de itabapoana,-21.53927999999995,-41.15566249999995,19
cotia,-23.60931570674486,-46.8753062213065,19
porto alegre,-30.184998641145253,-51.17471677600879,19
goiania,-16.632597450432748,-49.25399565540349,19
maua,-23.671603225341634,-46.46636543662266,19
rio de janeiro,-22.95753247434921,-43.1840321622137,19
rio de janeiro,-22.98387053231589,-43.21165052109183,19
sao bernardo do campo,-23.71667918658566,-46.54202621179381,18
cuiaba,-15.61051620747389,-56.0317086130793,18
sao paulo,-23.500876860955582,-46.72308015834723,18
sao paulo,-23.563198677813347,-46.565926182133126,18
sao bernardo do campo,-23.695547932062357,-46.58180527483206,18
manaus,-3.0850972757319783,-60.0034009653314,18
mogi mirim,-22.410052544109128,-46.97276509151268,18
sao paulo,-23.53181293144441,-46.5826935858965,18
sao paulo,-23.54138387625104,-46.6140494458142,18
santo andre,-23.63850389060889,-46.50356376926467,18
sao luis,-2.58979527799994,-44.207524999999976,18
rio de janeiro,-22.97891413015762,-43.19043519525077,18
rio de janeiro,-22.827951,-43.320159,18
rio de janeiro,-22.89734704256582,-43.1807081383018,18
santa maria de jetiba,-20.026829505872037,-40.74280786938749,18
paranaita,-9.710975999999944,-56.67645049999996,18
fortaleza,-3.743505622993228,-38.484067201709045,18
niteroi,-22.896421545117143,-43.11231576552474,18
sao paulo,-23.583555000000004,-46.77799049999999,18
sao caetano do sul,-23.643467413266777,-46.575870181516535,18
sao caetano do sul,-23.618112463788968,-46.57029325145709,18
sao paulo,-23.552592915344245,-46.74335303800004,18
salvador,-12.986421675239638,-38.52077344941633,18
sao paulo,-23.522105650845408,-46.7339448882798,18
sao paulo,-23.60620543352188,-46.66158459354256,18
sao paulo,-23.62662913572619,-46.60440844823705,18
sao paulo,-23.692816236193647,-46.6778406382077,18
sao paulo,-23.56753031883281,-46.51205478799173,18
diadema,-23.68977546863215,-46.63532210147411,18
diadema,-23.68865513668521,-46.616118285199136,18
sao paulo,-23.566420194558265,-46.63931195184373,18
diadema,-23.68675279152478,-46.61641457379436,18
sao paulo,-23.6483172917075,-46.73174552524676,18
sao paulo,-23.56435692062437,-46.65314214876795,18
sao paulo,-23.479927669167274,-46.636987635726186,18
sao paulo,-23.606091272548912,-46.66357254149114,18
sao paulo,-23.51649734110451,-46.566851558283815,18
sao paulo,-23.57972245226623,-46.58147811693161,18
sao paulo,-23.58759692255761,-46.58181527338564,18
sao paulo,-23.56093866239229,-46.59312722367991,18
sao paulo,-23.505058341652774,-46.7005283433262,18
sao paulo,-23.57379414182388,-46.73694033741935,18
sao paulo,-23.50163447570552,-46.701185510416,18
rio de janeiro,-22.97943022880517,-43.23168323391173,18
rio de janeiro,-22.962509412718514,-43.219070605487765,18
rio de janeiro,-22.98348515476173,-43.24194748139869,18
vitoria,-20.301461999999997,-40.29859350000001,18
lauro de freitas,-12.879382254027336,-38.3115983585296,18
guaruja,-23.98575825309215,-46.24299155313549,18
araruama,-22.858237687090163,-42.24934604702898,18
cotia,-23.62292737067436,-46.92642456013549,18
porto alegre,-30.09848191369947,-51.23719756036128,18
porto alegre,-30.04841850983909,-51.20840841355522,18
itaquaquecetuba,-23.462597421592825,-46.3353165488443,18
sao paulo,-23.66680329236412,-46.78338322207837,18
osasco,-23.50902539056533,-46.77749182278458,18
osasco,-23.57979447175333,-46.79771783894641,18
osasco,-23.5424060044434,-46.80848358266518,18
rio de janeiro,-22.851881900399302,-43.54349303014654,18
rio de janeiro,-23.0059395,-43.48181249999999,18
rio de janeiro,-23.010209488458813,-43.343901471550566,18
rio de janeiro,-22.896552719949256,-43.26767985290549,18
rio de janeiro,-22.930283859022342,-43.23279585455027,18
rio de janeiro,-22.864500634525044,-43.47513569824543,18
guarulhos,-23.431482136274457,-46.50641345184375,18
guarulhos,-23.459308323619368,-46.422005872468105,18
guarulhos,-23.4312797463212,-46.537373352617024,18
guarulhos,-23.464066190951584,-46.534699451151255,18
guarulhos,-23.473521000000005,-46.54167749999999,18
belo horizonte,-19.963772299728927,-43.96739105147447,18
valinhos,-22.97034304506104,-46.98233377426465,18
araguaina,-7.189082384012536,-48.21504725212428,18
camacari,-12.70661600654217,-38.31500361733467,18
vargem grande paulista,-23.642183999999943,-47.01883849999996,18
balneario camboriu,-26.990384999999947,-48.635847904999935,17
sao bernardo do campo,-23.69174168265701,-46.54995112395476,17
guarulhos,-23.459820516792643,-46.49411632431185,17
guarulhos,-23.457355323619367,-46.49479484984707,17
guarulhos,-23.46307610751172,-46.51553610303015,17
rio de janeiro,-22.95529747060436,-43.17762052939563,17
osasco,-23.49931402937304,-46.76754974911981,17
ferraz de vasconcelos,-23.543921177931463,-46.38437270551714,17
rio de janeiro,-22.95445700302976,-43.16679400735759,17
sao paulo,-23.65052329846638,-46.75346572696676,17
sao paulo,-23.52811869885744,-46.65645154579032,17
sao paulo,-23.65066890036926,-46.74542152651617,17
sao paulo,-23.60196241993187,-46.60634932070517,17
sao paulo,-23.57538559651848,-46.65718691736133,17
sao paulo,-23.580095205636585,-46.64308619154512,17
sao paulo,-23.51335483236194,-46.56877347114656,17
sao paulo,-23.559392946274585,-46.63768411445943,17
sao paulo,-23.559013992121344,-46.6153654505723,17
sao paulo,-23.620476583126543,-46.73210575506377,17
sao paulo,-23.624761421316855,-46.73926123120198,17
rio de janeiro,-22.91594935172878,-43.21235613840123,17
rio de janeiro,-22.924552726325903,-43.21189223353928,17
sao paulo,-23.599359778336243,-46.751214070160025,17
sao paulo,-23.585063593220163,-46.744393677973406,17
sao paulo,-23.587462029608687,-46.74321900887182,17
sao paulo,-23.540810657510512,-46.51220900138498,17
sao paulo,-23.502014146330914,-46.70019372552115,17
curitiba,-25.473347011596545,-49.29177433801407,17
curitiba,-25.503742606427743,-49.30928342244162,17
curitiba,-25.44045190980432,-49.34611463696695,17
sao jose dos campos,-23.23009940009024,-45.90094499999999,17
sao paulo,-23.641715958851808,-46.72018976432155,17
sao paulo,-23.62429137829649,-46.60183376686478,17
sao paulo,-23.534948702752576,-46.73391596448145,17
sao paulo,-23.52898068720067,-46.7280099111893,17
sao paulo,-23.480616568678517,-46.65801149999999,17
rio de janeiro,-22.980928736049417,-43.19912113431257,17
rio de janeiro,-22.98370352207277,-43.217154,17
sao paulo,-23.66144631141435,-46.68653733637266,17
sao paulo,-23.6353971895666,-46.6643835627272,17
sao paulo,-23.619335723078105,-46.70011214210568,17
sao paulo,-23.60615499841036,-46.69703759221711,17
sao paulo,-23.55695184901036,-46.74501831862769,17
sao paulo,-23.505300963644736,-46.46705564960466,17
sao paulo,-23.554000174562965,-46.653743021380286,17
belo horizonte,-19.911879245785872,-43.99470638435832,17
armacao dos buzios,-22.772378999999944,-41.93094049999996,17
sao bernardo do campo,-23.699177939075103,-46.568931818540506,17
sao bernardo do campo,-23.70738047273309,-46.57099997155058,17
brasilia,-15.848767641268472,-48.03324800952432,17
belo horizonte,-19.879796406004985,-43.992104806435016,17
campos dos goytacazes,-21.76160918204965,-41.34437875661104,17
parnamirim,-5.924959987071428,-35.22650007858789,17
natal,-5.810642387044395,-35.21847412749212,17
santos,-23.966896418356992,-46.33879171022246,17
mogi das cruzes,-23.517127104923187,-46.19066721624193,17
mogi das cruzes,-23.512628393866617,-46.15269778088044,17
mirassol,-20.815284251516896,-49.47879894255634,17
santos,-23.950676374218563,-46.33329214714775,17
rio de janeiro,-23.004483621881324,-43.36853932657583,17
recife,-8.118808542470275,-34.898087498974114,17
barueri,-23.495491646811058,-46.84693745487379,17
marilia,-22.152447271203187,-49.94988372582802,17
porto alegre,-30.05388367744392,-51.1469032943927,17
santos,-23.981895891194004,-46.2961156788908,17
são paulo,-23.58474495679707,-46.58430283693359,17
rio de janeiro,-23.003355934595252,-43.34754795669922,17
são paulo,-23.53718574381104,-46.59403568082404,17
guarulhos,-23.464408526227714,-46.53533003788448,17
guarulhos,-23.465308499999992,-46.54914525000001,17
guarulhos,-23.4543169067459,-46.54939880322004,17
rio de janeiro,-22.86927948990111,-43.30497210782506,17
barueri,-23.49628642770338,-46.84509724820621,17
sao caetano do sul,-23.641827233971952,-46.57431992867446,17
recife,-8.111045907237461,-34.90409840498038,17
sao paulo,-23.663284597813057,-46.68359333971952,17
sao paulo,-23.64530093005943,-46.70367774118533,17
sao paulo,-23.651529535219964,-46.72004001547208,17
sao paulo,-23.631274287567287,-46.66813874819448,17
recife,-8.059425129061092,-34.92809203719199,17
barueri,-23.49064308307199,-46.86888338796653,17
guarulhos,-23.476499968636396,-46.53918159256159,17
santo andre,-23.643055279473824,-46.536829158174335,17
sao paulo,-23.52076037607479,-46.661384138207694,17
sao paulo,-23.64861315015293,-46.768476551762944,17
sao paulo,-23.639665517452105,-46.736629292052754,17
sao paulo,-23.65081637968148,-46.76780984875057,17
sao paulo,-23.593008600977825,-46.630030948517984,17
sao paulo,-23.53909762003007,-46.59055256564138,17
sao paulo,-23.563378791563267,-46.60324658895493,17
sao paulo,-23.50025402775692,-46.68274113197528,17
rio de janeiro,-22.86571849232529,-43.3680922421376,17
rio de janeiro,-22.863920218968317,-43.3061265886378,17
rio de janeiro,-22.920115499999994,-43.267274999999984,17
sao caetano do sul,-23.623106475497824,-46.57868647549782,17
belo horizonte,-19.95649398573336,-43.95764234388469,17
belo horizonte,-19.9149705,-43.968325500000006,17
duque de caxias,-22.680078393835032,-43.28051434759774,16
niteroi,-22.88936159483403,-43.11919225239078,16
niteroi,-22.907849824391963,-43.1038885392792,16
diadema,-23.682407943620767,-46.624698215505866,16
diadema,-23.696929332166405,-46.63027710984852,16
niteroi,-22.944152786057888,-43.03027165009303,16
sao paulo,-23.60976376152357,-46.69769134832238,16
praia grande,-24.01709733554765,-46.45605557175957,16
niteroi,-22.8796102749367,-43.10091591793149,16
duque de caxias,-22.79855263543674,-43.320906670759946,16
sumare,-22.822919014608665,-47.239498500021,16
sao paulo,-23.497779478215683,-46.704451866639744,16
sao bento do sul,-26.25372275723957,-49.37880566812,16
belem,-1.4376833236140392,-48.46838288752351,16
cascavel,-24.95088092108468,-53.44633061189821,16
rio de janeiro,-22.920050776299824,-43.24009448626577,16
rio de janeiro,-22.88295917479724,-43.34446965739789,16
rio de janeiro,-22.90507423727126,-43.17772389786257,16
rio de janeiro,-22.839743533469736,-43.27662342763618,16
rio de janeiro,-22.95182977849287,-43.18558008188578,16
rio de janeiro,-22.90898279768011,-43.17714374966808,16
vitoria,-20.31476200296373,-40.29133300296371,16
rio de janeiro,-22.910359967070644,-43.17563269232319,16
rio de janeiro,-22.907668684142266,-43.17580259339831,16
americana,-22.722448113202333,-47.315300362466544,16
jaguare,-18.905472134807574,-40.07679315579249,16
sao bernardo do campo,-23.695889045942334,-46.58174395098847,16
sao bernardo do campo,-23.72262994039557,-46.53590955621826,16
sao bernardo do campo,-23.686434506636125,-46.55372269551497,16
santa maria,-29.7043425,-53.707005,16
rio de janeiro,-22.999547340359275,-43.35579566732673,16
osasco,-23.559508137402258,-46.77587275540442,16
rio de janeiro,-22.87902683928684,-43.27183045169951,16
rio de janeiro,-23.011607641670157,-43.324019738271126,16
taguatinga,-15.828782549946895,-48.04203414659029,16
rio de janeiro,-22.950922714957603,-43.18739520231989,16
rio de janeiro,-22.869434839575295,-43.55443024078128,16
rio de janeiro,-22.907926330284457,-43.17591495767213,16
carapicuiba,-23.56002487256052,-46.83061526241757,16
carapicuiba,-23.560064759049187,-46.83064850115812,16
sao jose dos campos,-23.20853446073054,-45.90036526464305,16
sao jose dos campos,-23.223343368313174,-45.90949163641868,16
curitiba,-25.499350477927223,-49.29691066763806,16
guarulhos,-23.44061043190334,-46.52442889763884,16
curitiba,-25.50944340703336,-49.28919407039732,16
guarulhos,-23.45578065889549,-46.49546624049282,16
sao paulo,-23.67052348765075,-46.67795379629512,16
sao paulo,-23.657108877604,-46.68292916319465,16
sao paulo,-23.63322503690352,-46.71237495822037,16
sao paulo,-23.66949206105376,-46.676573916729225,16
sao paulo,-23.68657085667157,-46.6336156466274,16
itapetininga,-23.57392718180537,-47.98062964617348,16
guarulhos,-23.45217370191585,-46.49806761740432,16
guarulhos,-23.42911571169929,-46.50869859873114,16
sao paulo,-23.562286228980287,-46.756629995008346,16
sao paulo,-23.541568973740127,-46.71663356444291,16
sao paulo,-23.61195654870451,-46.74357120024242,16
sao paulo,-23.69310875269785,-46.65600651220503,16
santana de parnaiba,-23.474825614540457,-46.83956498777611,16
santana de parnaiba,-23.462398028840266,-46.852873557741695,16
sao paulo,-23.532943243407008,-46.53521088536564,16
sao paulo,-23.55455495697963,-46.54540941410351,16
sao paulo,-23.46987825229381,-46.66703295089145,16
sao paulo,-23.473527475157265,-46.68753138481736,16
sao paulo,-23.505066031363608,-46.67702402164007,16
sao caetano do sul,-23.62106552207278,-46.56481250291418,16
taboao da serra,-23.61881563835193,-46.77347995989382,16
sao caetano do sul,-23.64250107132555,-46.55896167040801,16
sao paulo,-23.531134903687484,-46.555388838046085,16
taboao da serra,-23.61104548934897,-46.76312178598934,16
campo grande,-20.50469955821316,-54.60811585568491,16
campo grande,-20.495221534045186,-54.58451356733091,16
aguas lindas de goias,-15.715299999999957,-48.26347204399997,16
nova lima,-19.98307821633937,-43.94563668367191,16
sao paulo,-23.57318784846209,-46.747718936724524,16
sao paulo,-23.58454072468112,-46.79130862406943,16
sao paulo,-23.551508183809908,-46.64665251559603,16
sao paulo,-23.55430637246812,-46.65015238343238,16
sao paulo,-23.528231304114563,-46.697336271317226,16
sao paulo,-23.531055024698496,-46.74460102749712,16
santo andre,-23.674296039083146,-46.51738256879869,16
itabuna,-14.811492321397669,-39.27256372938432,16
belo horizonte,-19.959202148456825,-43.937584498927166,16
belo horizonte,-19.944161308355927,-43.94407376490288,16
sao paulo,-23.52503669608748,-46.65541993450284,16
sao paulo,-23.66072976183469,-46.70779649423597,16
sao paulo,-23.60126362114507,-46.54903718751089,16
sao paulo,-23.625507339511103,-46.637947371362,16
sao paulo,-23.506924838477467,-46.71444064088675,16
sao paulo,-23.44001159683971,-46.749702004934726,16
jundiai,-23.155974,-46.926413376219,16
sao paulo,-23.556049111529205,-46.64974666729382,16
sao paulo,-23.66820318173118,-46.74249923147694,16
brasilia,-15.790438613105168,-47.88065505785112,16
sao paulo,-23.582599229528547,-46.68734709409082,16
sao paulo,-23.5591884476888,-46.61485962698363,16
sao paulo,-23.559536001384977,-46.6208809565756,16
sao paulo,-23.56168926449883,-46.63301441341101,16
sao paulo,-23.610892306682477,-46.744663615730886,16
